name,year,out,in,tot,tourn_type,tourn_year,hole,score,par,ob,water,side,rel_to_par
A209,11,49,45,94,regionals,2014,3,5,4,TRUE,TRUE,front,1
A210,11,51,55,106,regionals,2014,3,5,4,TRUE,TRUE,front,1
A211,9,55,62,117,regionals,2014,3,6,4,TRUE,TRUE,front,2
A212,12,58,64,122,regionals,2014,3,7,4,TRUE,TRUE,front,3
A213,10,38,40,78,regionals,2014,3,5,4,TRUE,TRUE,front,1
A214,11,40,44,84,regionals,2014,3,5,4,TRUE,TRUE,front,1
A215,12,48,51,99,regionals,2014,3,7,4,TRUE,TRUE,front,3
A216,11,45,55,100,regionals,2014,3,5,4,TRUE,TRUE,front,1
A217,10,49,48,97,regionals,2014,3,5,4,TRUE,TRUE,front,1
A218,11,45,45,90,regionals,2014,3,5,4,TRUE,TRUE,front,1
A219,11,59,68,127,regionals,2014,3,6,4,TRUE,TRUE,front,2
A220,11,65,71,136,regionals,2014,3,9,4,TRUE,TRUE,front,5
A221,9,64,59,123,regionals,2014,3,6,4,TRUE,TRUE,front,2
A222,10,44,41,85,regionals,2014,3,6,4,TRUE,TRUE,front,2
A223,12,43,42,85,regionals,2014,3,5,4,TRUE,TRUE,front,1
A224,12,46,39,85,regionals,2014,3,5,4,TRUE,TRUE,front,1
A225,11,42,45,87,regionals,2014,3,4,4,TRUE,TRUE,front,0
A226,9,43,46,89,regionals,2014,3,4,4,TRUE,TRUE,front,0
A227,11,47,46,93,regionals,2014,3,5,4,TRUE,TRUE,front,1
A228,12,51,45,96,regionals,2014,3,7,4,TRUE,TRUE,front,3
A229,11,46,59,105,regionals,2014,3,5,4,TRUE,TRUE,front,1
A230,12,43,45,88,regionals,2014,3,5,4,TRUE,TRUE,front,1
A231,12,42,44,86,regionals,2014,3,6,4,TRUE,TRUE,front,2
A232,11,41,42,83,regionals,2014,3,4,4,TRUE,TRUE,front,0
A233,12,56,50,106,regionals,2014,3,7,4,TRUE,TRUE,front,3
A234,10,51,52,103,regionals,2014,3,7,4,TRUE,TRUE,front,3
A235,11,67,70,137,regionals,2014,3,6,4,TRUE,TRUE,front,2
A236,12,55,59,114,regionals,2014,3,7,4,TRUE,TRUE,front,3
A237,12,37,40,77,regionals,2014,3,4,4,TRUE,TRUE,front,0
A238,10,39,43,82,regionals,2014,3,5,4,TRUE,TRUE,front,1
A239,11,57,59,116,regionals,2014,3,8,4,TRUE,TRUE,front,4
A240,9,48,47,95,regionals,2014,3,5,4,TRUE,TRUE,front,1
A241,11,55,66,121,regionals,2014,3,5,4,TRUE,TRUE,front,1
A242,12,44,44,88,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A243,12,44,49,93,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A244,12,51,50,101,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A245,9,58,65,123,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A246,11,59,62,121,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A247,10,38,41,79,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A248,9,42,43,85,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A249,9,50,48,98,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A250,10,52,55,107,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A251,9,58,51,109,sectionals,2015,3,8,4,TRUE,TRUE,front,4
A252,11,54,55,109,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A253,11,47,49,96,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A254,11,51,56,107,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A255,10,53,48,101,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A256,12,50,56,106,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A257,12,41,41,82,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A258,12,49,49,98,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A259,12,46,49,95,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A260,11,50,56,106,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A261,12,52,48,100,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A262,11,38,43,81,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A263,12,43,49,92,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A264,12,40,45,85,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A265,11,47,49,96,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A266,9,49,46,95,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A267,12,54,50,104,sectionals,2015,3,7,4,TRUE,TRUE,front,3
A268,9,43,41,84,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A269,11,49,46,95,sectionals,2015,3,7,4,TRUE,TRUE,front,3
A270,11,57,54,111,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A271,11,48,47,95,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A272,9,35,39,74,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A273,11,38,38,76,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A274,12,48,51,99,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A275,9,38,43,81,sectionals,2015,3,3,4,TRUE,TRUE,front,-1
A276,11,48,47,95,sectionals,2015,3,3,4,TRUE,TRUE,front,-1
A277,11,36,32,68,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A278,12,40,45,85,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A279,11,42,42,84,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A280,11,43,40,83,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A281,11,62,57,119,sectionals,2015,3,10,4,TRUE,TRUE,front,6
A282,12,38,38,76,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A283,12,40,43,83,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A284,9,46,47,93,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A285,12,50,53,103,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A286,12,48,54,102,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A287,12,39,38,77,sectionals,2015,3,3,4,TRUE,TRUE,front,-1
A288,11,43,42,85,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A289,11,41,45,86,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A290,12,45,49,94,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A291,10,44,37,81,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A292,10,41,44,85,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A293,12,45,49,94,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A294,11,51,45,96,sectionals,2015,3,7,4,TRUE,TRUE,front,3
A295,10,46,49,95,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A296,12,42,42,84,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A297,10,56,49,105,sectionals,2015,3,7,4,TRUE,TRUE,front,3
A298,12,44,41,85,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A299,12,54,50,104,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A300,11,54,53,107,sectionals,2015,3,7,4,TRUE,TRUE,front,3
A301,12,40,37,77,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A302,12,41,37,78,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A303,11,41,39,80,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A304,11,40,44,84,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A305,12,44,43,87,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A306,12,43,44,87,sectionals,2015,3,6,4,TRUE,TRUE,front,2
A307,12,41,48,89,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A308,11,41,49,90,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A309,11,44,47,91,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A310,12,50,43,93,sectionals,2015,3,4,4,TRUE,TRUE,front,0
A311,10,49,54,103,sectionals,2015,3,5,4,TRUE,TRUE,front,1
A312,11,61,60,121,sectionals,2015,3,7,4,TRUE,TRUE,front,3
A313,12,39,41,80,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A314,9,43,41,84,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A315,9,47,50,97,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A316,11,64,52,116,sectionals,2016,3,7,4,TRUE,TRUE,front,3
A317,12,57,59,116,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A318,12,50,46,96,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A319,10,42,43,85,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A320,11,47,44,91,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A321,9,53,47,100,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A322,10,49,56,105,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A323,10,39,42,81,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A324,11,56,54,110,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A325,10,58,59,117,sectionals,2016,3,8,4,TRUE,TRUE,front,4
A326,9,69,66,135,sectionals,2016,3,8,4,TRUE,TRUE,front,4
A327,9,47,49,96,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A328,10,43,43,86,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A329,10,47,48,95,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A330,9,46,53,99,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A331,10,43,50,93,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A332,11,37,36,73,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A333,10,47,41,88,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A334,9,40,48,88,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A335,11,43,49,92,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A336,10,52,54,106,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A337,10,41,43,84,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A338,12,51,42,93,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A339,12,49,47,96,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A340,12,50,50,100,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A341,12,51,56,107,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A342,12,42,44,86,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A343,12,42,40,82,sectionals,2016,3,7,4,TRUE,TRUE,front,3
A344,10,44,47,91,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A345,12,55,51,106,sectionals,2016,3,12,4,TRUE,TRUE,front,8
A346,12,42,49,91,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A347,12,41,42,83,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A348,12,44,52,96,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A349,10,46,45,91,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A350,12,47,47,94,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A351,12,55,49,104,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A352,12,45,42,87,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A353,12,48,52,100,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A354,12,38,53,91,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A355,11,42,50,92,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A356,9,60,59,119,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A357,10,39,35,74,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A358,12,38,43,81,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A359,11,48,42,90,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A360,10,55,47,102,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A361,12,40,41,81,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A362,11,37,45,82,sectionals,2016,3,3,4,TRUE,TRUE,front,-1
A363,11,36,43,79,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A364,12,43,44,87,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A365,11,48,48,96,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A366,11,47,52,99,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A367,10,53,48,101,sectionals,2016,3,7,4,TRUE,TRUE,front,3
A368,9,47,48,95,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A369,11,49,53,102,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A370,11,50,55,105,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A371,11,66,61,127,sectionals,2016,3,6,4,TRUE,TRUE,front,2
A372,11,42,39,81,sectionals,2016,3,3,4,TRUE,TRUE,front,-1
A373,12,39,45,84,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A374,11,43,42,85,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A375,12,45,42,87,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A376,11,45,45,90,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A377,12,42,48,90,sectionals,2016,3,4,4,TRUE,TRUE,front,0
A378,11,49,43,92,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A379,12,48,47,95,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A380,12,48,48,96,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A381,12,45,52,97,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A382,12,54,55,109,sectionals,2016,3,7,4,TRUE,TRUE,front,3
A383,12,56,58,114,sectionals,2016,3,5,4,TRUE,TRUE,front,1
A384,12,46,48,94,regionals,2017,3,5,4,TRUE,TRUE,front,1
A385,12,53,39,92,regionals,2017,3,4,4,TRUE,TRUE,front,0
A386,11,49,54,103,regionals,2017,3,6,4,TRUE,TRUE,front,2
A387,12,47,50,97,regionals,2017,3,5,4,TRUE,TRUE,front,1
A388,12,39,40,79,regionals,2017,3,4,4,TRUE,TRUE,front,0
A389,10,57,51,108,regionals,2017,3,5,4,TRUE,TRUE,front,1
A390,11,51,55,106,regionals,2017,3,5,4,TRUE,TRUE,front,1
A391,11,65,64,129,regionals,2017,3,6,4,TRUE,TRUE,front,2
A392,9,53,54,107,regionals,2017,3,5,4,TRUE,TRUE,front,1
A393,12,41,39,80,regionals,2017,3,4,4,TRUE,TRUE,front,0
A394,12,46,46,92,regionals,2017,3,5,4,TRUE,TRUE,front,1
A395,12,52,53,105,regionals,2017,3,5,4,TRUE,TRUE,front,1
A396,12,55,50,105,regionals,2017,3,7,4,TRUE,TRUE,front,3
A397,11,52,57,109,regionals,2017,3,6,4,TRUE,TRUE,front,2
A398,11,35,40,75,regionals,2017,3,5,4,TRUE,TRUE,front,1
A399,10,50,48,98,regionals,2017,3,6,4,TRUE,TRUE,front,2
A400,9,48,59,107,regionals,2017,3,5,4,TRUE,TRUE,front,1
A401,10,61,57,118,regionals,2017,3,8,4,TRUE,TRUE,front,4
A402,11,41,44,85,regionals,2017,3,4,4,TRUE,TRUE,front,0
A403,12,46,45,91,regionals,2017,3,5,4,TRUE,TRUE,front,1
A404,11,48,48,96,regionals,2017,3,5,4,TRUE,TRUE,front,1
A405,11,53,50,103,regionals,2017,3,4,4,TRUE,TRUE,front,0
A406,11,55,59,114,regionals,2017,3,6,4,TRUE,TRUE,front,2
A407,12,52,51,103,regionals,2017,3,5,4,TRUE,TRUE,front,1
A408,11,60,74,134,regionals,2017,3,7,4,TRUE,TRUE,front,3
A409,10,56,54,110,regionals,2017,3,7,4,TRUE,TRUE,front,3
A410,10,68,59,127,regionals,2017,3,7,4,TRUE,TRUE,front,3
A411,12,45,44,89,regionals,2017,3,4,4,TRUE,TRUE,front,0
A412,12,43,41,84,regionals,2017,3,4,4,TRUE,TRUE,front,0
A413,12,62,58,120,regionals,2017,3,9,4,TRUE,TRUE,front,5
A414,11,53,51,104,regionals,2017,3,5,4,TRUE,TRUE,front,1
A415,9,83,72,155,regionals,2017,3,8,4,TRUE,TRUE,front,4
A416,12,43,44,87,regionals,2017,3,6,4,TRUE,TRUE,front,2
A417,11,42,43,85,regionals,2017,3,5,4,TRUE,TRUE,front,1
A418,11,51,48,99,regionals,2017,3,5,4,TRUE,TRUE,front,1
A419,10,44,46,90,regionals,2017,3,5,4,TRUE,TRUE,front,1
A420,10,46,44,90,regionals,2017,3,4,4,TRUE,TRUE,front,0
A421,10,45,44,89,regionals,2017,3,5,4,TRUE,TRUE,front,1
A422,12,46,42,88,regionals,2017,3,5,4,TRUE,TRUE,front,1
A423,11,55,48,103,regionals,2017,3,7,4,TRUE,TRUE,front,3
A424,9,47,53,100,regionals,2017,3,4,4,TRUE,TRUE,front,0
A425,9,52,57,109,regionals,2017,3,6,4,TRUE,TRUE,front,2
A426,12,44,48,92,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A427,11,59,52,111,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A428,12,50,50,100,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A429,9,61,59,120,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A430,11,76,75,151,sectionals,2018,3,9,4,TRUE,TRUE,front,5
A431,11,44,46,90,sectionals,2018,3,3,4,TRUE,TRUE,front,-1
A432,10,50,51,101,sectionals,2018,3,9,4,TRUE,TRUE,front,5
A433,10,56,49,105,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A434,10,54,56,110,sectionals,2018,3,10,4,TRUE,TRUE,front,6
A435,11,54,50,104,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A436,12,60,55,115,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A437,11,59,53,112,sectionals,2018,3,7,4,TRUE,TRUE,front,3
A438,11,49,48,97,sectionals,2018,3,4,4,TRUE,TRUE,front,0
A439,12,70,65,135,sectionals,2018,3,8,4,TRUE,TRUE,front,4
A440,12,40,40,80,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A441,12,60,52,112,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A442,11,48,46,94,sectionals,2018,3,9,4,TRUE,TRUE,front,5
A443,10,55,59,114,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A444,12,56,58,114,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A445,10,50,44,94,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A446,11,47,50,97,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A447,12,53,50,103,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A448,12,57,62,119,sectionals,2018,3,8,4,TRUE,TRUE,front,4
A449,12,55,58,113,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A450,12,49,45,94,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A451,12,55,65,120,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A452,11,51,47,98,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A453,11,44,48,92,sectionals,2018,3,4,4,TRUE,TRUE,front,0
A454,10,56,55,111,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A455,12,40,39,79,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A456,12,47,50,97,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A457,12,44,45,89,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A458,12,51,53,104,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A459,10,50,50,100,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A460,12,43,43,86,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A461,10,46,48,94,sectionals,2018,3,4,4,TRUE,TRUE,front,0
A462,11,46,49,95,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A463,12,50,45,95,sectionals,2018,3,8,4,TRUE,TRUE,front,4
A464,11,40,39,79,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A465,12,42,39,81,sectionals,2018,3,4,4,TRUE,TRUE,front,0
A466,12,51,47,98,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A467,10,65,51,116,sectionals,2018,3,8,4,TRUE,TRUE,front,4
A468,12,50,51,101,sectionals,2018,3,7,4,TRUE,TRUE,front,3
A469,11,41,46,87,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A470,12,44,45,89,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A471,12,38,45,83,sectionals,2018,3,4,4,TRUE,TRUE,front,0
A472,11,43,41,84,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A473,11,45,46,91,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A474,12,38,35,73,sectionals,2018,3,4,4,TRUE,TRUE,front,0
A475,9,36,38,74,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A476,11,43,45,88,sectionals,2018,3,4,4,TRUE,TRUE,front,0
A477,11,63,54,117,sectionals,2018,3,9,4,TRUE,TRUE,front,5
A478,10,52,50,102,sectionals,2018,3,7,4,TRUE,TRUE,front,3
A479,11,42,44,86,sectionals,2018,3,4,4,TRUE,TRUE,front,0
A480,9,45,45,90,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A481,12,46,45,91,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A482,12,42,50,92,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A483,12,49,46,95,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A484,11,49,48,97,sectionals,2018,3,7,4,TRUE,TRUE,front,3
A485,12,52,46,98,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A486,12,52,47,99,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A487,11,50,51,101,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A488,9,55,52,107,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A489,11,58,51,109,sectionals,2018,3,6,4,TRUE,TRUE,front,2
A490,10,53,57,110,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A491,12,54,58,112,sectionals,2018,3,5,4,TRUE,TRUE,front,1
A492,9,62,55,117,sectionals,2018,3,12,4,TRUE,TRUE,front,8
A493,12,69,70,139,sectionals,2018,3,7,4,TRUE,TRUE,front,3
A1,12,45,46,91,sectionals,2011,4,4,4,TRUE,TRUE,front,0
A2,12,41,46,87,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A3,12,49,52,101,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A4,11,51,45,96,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A5,11,51,64,115,sectionals,2011,4,4,4,TRUE,TRUE,front,0
A6,11,41,44,85,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A7,11,47,47,94,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A8,12,50,46,96,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A9,9,49,57,106,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A10,12,53,50,103,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A11,11,43,44,87,sectionals,2011,4,4,4,TRUE,TRUE,front,0
A12,10,47,52,99,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A13,12,52,48,100,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A14,12,44,48,92,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A15,11,57,52,109,sectionals,2011,4,7,4,TRUE,TRUE,front,3
A16,10,46,47,93,sectionals,2011,4,7,4,TRUE,TRUE,front,3
A17,10,55,51,106,sectionals,2011,4,7,4,TRUE,TRUE,front,3
A18,11,53,62,115,sectionals,2011,4,7,4,TRUE,TRUE,front,3
A19,12,46,53,99,sectionals,2011,4,7,4,TRUE,TRUE,front,3
A20,9,49,43,92,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A21,12,42,45,87,sectionals,2011,4,4,4,TRUE,TRUE,front,0
A22,11,45,49,94,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A23,11,46,53,99,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A24,10,50,47,97,sectionals,2011,4,7,4,TRUE,TRUE,front,3
A25,10,45,47,92,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A26,12,50,47,97,sectionals,2011,4,7,4,TRUE,TRUE,front,3
A27,12,41,44,85,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A28,12,53,45,98,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A29,9,47,47,94,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A30,9,45,46,91,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A31,11,44,44,88,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A32,12,43,53,96,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A33,10,50,54,104,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A34,11,49,46,95,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A35,11,55,54,109,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A36,10,48,48,96,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A37,12,45,51,96,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A38,12,49,50,99,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A39,10,50,50,100,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A40,11,58,49,107,sectionals,2011,4,8,4,TRUE,TRUE,front,4
A41,12,48,45,93,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A42,12,41,39,80,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A43,12,45,46,91,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A44,11,45,48,93,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A45,12,43,47,90,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A46,12,53,51,104,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A47,12,40,47,87,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A48,12,41,42,83,sectionals,2011,4,4,4,TRUE,TRUE,front,0
A49,12,50,44,94,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A50,11,46,47,93,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A51,12,53,49,102,sectionals,2011,4,7,4,TRUE,TRUE,front,3
A52,11,61,50,111,sectionals,2011,4,8,4,TRUE,TRUE,front,4
A53,11,51,48,99,sectionals,2011,4,8,4,TRUE,TRUE,front,4
A54,11,56,46,102,sectionals,2011,4,7,4,TRUE,TRUE,front,3
A55,9,60,58,118,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A56,12,34,41,75,sectionals,2011,4,4,4,TRUE,TRUE,front,0
A57,11,44,59,103,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A58,10,47,48,95,sectionals,2011,4,4,4,TRUE,TRUE,front,0
A59,10,48,50,98,sectionals,2011,4,3,4,TRUE,TRUE,front,-1
A60,12,50,57,107,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A61,12,39,42,81,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A62,9,43,41,84,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A63,11,44,42,86,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A64,11,42,44,86,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A65,12,43,45,88,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A66,11,47,41,88,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A67,12,45,44,89,sectionals,2011,4,4,4,TRUE,TRUE,front,0
A68,11,46,45,91,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A69,11,47,48,95,sectionals,2011,4,5,4,TRUE,TRUE,front,1
A70,11,45,51,96,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A71,11,49,54,103,sectionals,2011,4,6,4,TRUE,TRUE,front,2
A72,11,46,44,90,sectionals,2012,4,5,4,TRUE,TRUE,front,1
A73,12,45,50,95,sectionals,2012,4,6,4,TRUE,TRUE,front,2
A74,12,49,54,103,sectionals,2012,4,7,4,TRUE,TRUE,front,3
