RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,%,OFFICIAL MONEY WON,POTENTIAL MONEY,year,measure
T327,T327,Danny Ellis,7,0.69,"36,956","5,382,000",2005,pct_total_money_won
T327,T327,Len Mattiace,34,0.69,"209,637","30,285,000",2005,pct_total_money_won
T327,T327,Jason Allred,29,0.69,"176,436","25,462,584",2005,pct_total_money_won
T330,T330,Steve Jones,20,0.68,"124,144","18,270,000",2005,pct_total_money_won
T330,T330,Craig Perks,27,0.68,"171,378","25,191,000",2005,pct_total_money_won
332,332,John Riegger,4,0.65,"23,328","3,564,000",2005,pct_total_money_won
333,333,Bill Glasson,21,0.64,"108,426","16,947,000",2005,pct_total_money_won
334,334,Skip Kendall,32,0.63,"180,560","28,575,000",2005,pct_total_money_won
335,335,Matt Davidson,20,0.62,"98,905","15,867,000",2005,pct_total_money_won
T336,T336,Brandt Snedeker,2,0.6,"12,731","2,106,000",2005,pct_total_money_won
T336,T336,Danny Briggs,29,0.6,"148,835","24,669,000",2005,pct_total_money_won
T336,T336,Gene Sauers,7,0.6,"29,091","4,860,000",2005,pct_total_money_won
339,339,Ted Tryba,2,0.59,"10,437","1,782,000",2005,pct_total_money_won
T340,T340,Ian Leggatt,12,0.57,"63,283","11,097,000",2005,pct_total_money_won
T340,T340,Colby Beckstrom,2,0.57,"11,095","1,944,000",2005,pct_total_money_won
342,342,Y.E. Yang,4,0.55,"22,855","4,141,584",2005,pct_total_money_won
T343,T343,Wil Collins,2,0.54,"11,200","2,070,000",2005,pct_total_money_won
T343,T343,Toru Taniguchi,7,0.54,"38,880","7,183,584",2005,pct_total_money_won
T343,T343,Eric Axley,2,0.54,"11,100","2,070,000",2005,pct_total_money_won
T346,T346,Jim McGovern,2,0.53,"7,932","1,494,000",2005,pct_total_money_won
T346,T346,Dick Mast,3,0.53,"12,053","2,268,000",2005,pct_total_money_won
348,348,Jim Carter,25,0.51,"104,138","20,565,000",2005,pct_total_money_won
349,349,James McLean,5,0.5,"18,000","3,582,000",2005,pct_total_money_won
T350,T350,Dave Rummells,2,0.48,"5,640","1,170,000",2005,pct_total_money_won
T350,T350,Scott Simpson,9,0.48,"35,556","7,344,000",2005,pct_total_money_won
T350,T350,Bradley Hughes,20,0.48,"76,818","15,867,000",2005,pct_total_money_won
T350,T350,Brian Henninger,2,0.48,"7,236","1,494,000",2005,pct_total_money_won
354,354,David Lundstrom,2,0.46,"7,000","1,530,000",2005,pct_total_money_won
355,355,Akio Sadakata,2,0.45,"7,315","1,620,000",2005,pct_total_money_won
356,356,P.H. Horgan III,2,0.42,"6,540","1,575,000",2005,pct_total_money_won
357,357,Rob Rashell,25,0.41,"84,391","20,745,000",2005,pct_total_money_won
T358,T358,Trevor Dodds,2,0.4,"5,820","1,440,000",2005,pct_total_money_won
T358,T358,Bob Burns,15,0.4,"44,407","11,052,000",2005,pct_total_money_won
360,360,Notah Begay III,11,0.39,"34,545","8,892,000",2005,pct_total_money_won
361,361,Hideto Tanihara,20,0.38,"62,832","16,569,000",2005,pct_total_money_won
362,362,Bob Sowards,7,0.37,"19,162","5,166,000",2005,pct_total_money_won
363,363,Brian Watts,7,0.35,"18,520","5,220,000",2005,pct_total_money_won
364,364,John Elliott,25,0.33,"67,819","20,709,000",2005,pct_total_money_won
365,365,Nick Gilliam,3,0.32,"8,925","2,754,000",2005,pct_total_money_won
366,366,Tripp Isenhour,7,0.31,"14,448","4,644,000",2005,pct_total_money_won
367,367,Rich Barcelo,3,0.3,"6,945","2,341,584",2005,pct_total_money_won
368,368,Robin Freeman,8,0.29,"17,257","5,940,000",2005,pct_total_money_won
369,369,Euan Walters,18,0.28,"46,365","16,556,584",2005,pct_total_money_won
T370,T370,Chris Starkjohann,4,0.26,"9,917","3,744,000",2005,pct_total_money_won
T370,T370,John Morgan,11,0.26,"21,030","8,208,000",2005,pct_total_money_won
T372,T372,Hal Sutton,10,0.18,"18,320","9,981,000",2005,pct_total_money_won
T372,T372,Mike Hulbert,4,0.18,"6,030","3,276,000",2005,pct_total_money_won
T372,T372,Steve Pate,9,0.18,"12,402","7,074,000",2005,pct_total_money_won
375,375,Mike Heinen,7,0.12,"6,300","5,220,000",2005,pct_total_money_won
376,376,John Maginnes,17,0.07,"10,080","13,599,000",2005,pct_total_money_won
377,377,David Duval,20,0.04,"7,630","18,136,584",2005,pct_total_money_won
