RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,%,OFFICIAL MONEY WON,POTENTIAL MONEY,year,measure
T326,T325,Robert Damron,4,0.6,"17,446","2,916,000",2010,pct_total_money_won
T326,T325,Alex Hamilton,2,0.6,"10,835","1,800,000",2010,pct_total_money_won
T328,T327,Pablo Martin Benavides,2,0.59,"11,707","1,998,000",2010,pct_total_money_won
T328,T327,Tom Byrum,3,0.59,"13,420","2,286,000",2010,pct_total_money_won
330,329,Manuel Villegas,2,0.58,"9,481","1,638,000",2010,pct_total_money_won
331,330,Phil Tataurangi,4,0.57,"19,449","3,384,000",2010,pct_total_money_won
332,331,Chris Rogers,2,0.56,"11,704","2,088,000",2010,pct_total_money_won
T333,343,John Huston,13,0.55,"69,248","12,672,000",2010,pct_total_money_won
T333,T332,Willie Wood,2,0.55,"6,540","1,188,000",2010,pct_total_money_won
335,336,David Lutterus,25,0.54,"123,169","22,824,000",2010,pct_total_money_won
336,T332,Vance Veazey,23,0.53,"111,369","20,934,000",2010,pct_total_money_won
337,334,Steve Lowery,25,0.5,"118,602","23,688,000",2010,pct_total_money_won
T338,T337,Len Mattiace,6,0.49,"22,200","4,572,000",2010,pct_total_money_won
T338,T337,Eric Axley,6,0.49,"24,124","4,914,000",2010,pct_total_money_won
T338,T337,Ryuichi Oda,2,0.49,"11,165","2,295,593",2010,pct_total_money_won
341,T337,Jeff Gove,22,0.47,"92,155","19,602,000",2010,pct_total_money_won
342,341,Jerod Turner,21,0.46,"91,343","20,052,000",2010,pct_total_money_won
343,342,Michael Clark II,6,0.45,"21,044","4,644,000",2010,pct_total_money_won
344,344,Todd Hamilton,20,0.41,"77,608","19,107,593",2010,pct_total_money_won
345,345,Robin Freeman,4,0.4,"13,062","3,294,000",2010,pct_total_money_won
T346,T346,Hiroyuki Fujita,4,0.39,"18,368","4,725,593",2010,pct_total_money_won
T346,T346,Chris Baryla,7,0.39,"24,254","6,282,000",2010,pct_total_money_won
348,349,Aaron Goldberg,3,0.38,"10,615","2,808,000",2010,pct_total_money_won
T349,T346,Brent Delahoussaye,21,0.37,"69,708","18,738,000",2010,pct_total_money_won
T349,350,J.L. Lewis,4,0.37,"12,960","3,546,000",2010,pct_total_money_won
T351,T364,Justin Bolli,23,0.36,"73,990","20,808,000",2010,pct_total_money_won
T351,351,Mark Brooks,14,0.36,"46,360","12,978,000",2010,pct_total_money_won
353,352,Chris Wilson,26,0.32,"76,481","23,814,000",2010,pct_total_money_won
354,353,Brad Adamonis,4,0.31,"12,060","3,942,000",2010,pct_total_money_won
355,T354,"Jim Gallagher, Jr.",3,0.3,"6,552","2,196,000",2010,pct_total_money_won
356,T354,Kevin Johnson,26,0.29,"69,806","24,228,000",2010,pct_total_money_won
T357,357,Parker McLachlin,20,0.28,"53,291","19,134,000",2010,pct_total_money_won
T357,T354,Andrew McLardy,21,0.28,"53,106","18,756,000",2010,pct_total_money_won
359,T358,Chris Smith,10,0.27,"23,400","8,658,000",2010,pct_total_money_won
360,T358,Greg Kraft,22,0.26,"52,176","19,836,000",2010,pct_total_money_won
361,360,Brad Faxon,23,0.25,"55,482","22,050,000",2010,pct_total_money_won
T362,361,Tommy Armour III,5,0.21,"11,130","5,220,000",2010,pct_total_money_won
T362,362,Spike McRoy,4,0.21,"6,840","3,294,000",2010,pct_total_money_won
364,,Jesper Parnevik,5,0.19,"9,165","4,842,000",2010,pct_total_money_won
365,363,Matt Hill,5,0.16,"7,305","4,572,000",2010,pct_total_money_won
366,T364,Marc Turnesa,7,0.15,"10,158","6,966,000",2010,pct_total_money_won
