rest_link,review_link,review_date,rest_name
http://madisonfishfry.com/reviews.php?restaurant=291,http://madisonfishfry.com/reviews.php?restaurant=291&event=605,07/06/2011,McBob's Pub & Grill
http://madisonfishfry.com/reviews.php?restaurant=291,http://madisonfishfry.com/reviews.php?restaurant=291&event=606,07/06/2011,McBob's Pub & Grill
http://madisonfishfry.com/reviews.php?restaurant=292,http://madisonfishfry.com/reviews.php?restaurant=292&event=1263,06/01/2018,KD's Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=292,http://madisonfishfry.com/reviews.php?restaurant=292&event=1213,10/27/2017,KD's Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=292,http://madisonfishfry.com/reviews.php?restaurant=292&event=1143,03/03/2017,KD's Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=292,http://madisonfishfry.com/reviews.php?restaurant=292&event=1119,11/18/2016,KD's Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=292,http://madisonfishfry.com/reviews.php?restaurant=292&event=1115,11/04/2016,KD's Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=292,http://madisonfishfry.com/reviews.php?restaurant=292&event=607,07/08/2011,KD's Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=293,http://madisonfishfry.com/reviews.php?restaurant=293&event=610,07/15/2011,Nelson's Crossing - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=293,http://madisonfishfry.com/reviews.php?restaurant=293&event=611,07/15/2011,Nelson's Crossing - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=293,http://madisonfishfry.com/reviews.php?restaurant=293&event=612,07/15/2011,Nelson's Crossing - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=293,http://madisonfishfry.com/reviews.php?restaurant=293&event=613,07/15/2011,Nelson's Crossing - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=293,http://madisonfishfry.com/reviews.php?restaurant=293&event=614,07/15/2011,Nelson's Crossing - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=294,http://madisonfishfry.com/reviews.php?restaurant=294&event=616,07/22/2011,Flannery's Wilhelm Tell - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=295,http://madisonfishfry.com/reviews.php?restaurant=295&event=621,08/12/2011,Pickle Tree
http://madisonfishfry.com/reviews.php?restaurant=295,http://madisonfishfry.com/reviews.php?restaurant=295&event=622,08/12/2011,Pickle Tree
http://madisonfishfry.com/reviews.php?restaurant=296,http://madisonfishfry.com/reviews.php?restaurant=296&event=623,08/13/2011,Greenwood Supper Club
http://madisonfishfry.com/reviews.php?restaurant=297,http://madisonfishfry.com/reviews.php?restaurant=297&event=761,12/07/2012,Cottage Cafe
http://madisonfishfry.com/reviews.php?restaurant=297,http://madisonfishfry.com/reviews.php?restaurant=297&event=658,11/18/2011,Cottage Cafe
http://madisonfishfry.com/reviews.php?restaurant=297,http://madisonfishfry.com/reviews.php?restaurant=297&event=624,08/19/2011,Cottage Cafe
http://madisonfishfry.com/reviews.php?restaurant=297,http://madisonfishfry.com/reviews.php?restaurant=297&event=625,08/19/2011,Cottage Cafe
http://madisonfishfry.com/reviews.php?restaurant=298,http://madisonfishfry.com/reviews.php?restaurant=298&event=626,08/19/2011,VFW Post 328
http://madisonfishfry.com/reviews.php?restaurant=298,http://madisonfishfry.com/reviews.php?restaurant=298&event=627,08/19/2011,VFW Post 328
http://madisonfishfry.com/reviews.php?restaurant=299,http://madisonfishfry.com/reviews.php?restaurant=299&event=628,08/26/2011,Wild Bull Bar and Grill - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=3,http://madisonfishfry.com/reviews.php?restaurant=3&event=1214,11/03/2017,Green Acres
http://madisonfishfry.com/reviews.php?restaurant=3,http://madisonfishfry.com/reviews.php?restaurant=3&event=78,05/12/2006,Green Acres
http://madisonfishfry.com/reviews.php?restaurant=30,http://madisonfishfry.com/reviews.php?restaurant=30&event=72,06/09/2006,Nitty Gritty - Middleton
http://madisonfishfry.com/reviews.php?restaurant=300,http://madisonfishfry.com/reviews.php?restaurant=300&event=1239,02/17/2018,North Bristol Sportsman's Club
http://madisonfishfry.com/reviews.php?restaurant=300,http://madisonfishfry.com/reviews.php?restaurant=300&event=886,02/15/2014,North Bristol Sportsman's Club
http://madisonfishfry.com/reviews.php?restaurant=300,http://madisonfishfry.com/reviews.php?restaurant=300&event=700,04/14/2012,North Bristol Sportsman's Club
http://madisonfishfry.com/reviews.php?restaurant=300,http://madisonfishfry.com/reviews.php?restaurant=300&event=633,09/02/2011,North Bristol Sportsman's Club
http://madisonfishfry.com/reviews.php?restaurant=301,http://madisonfishfry.com/reviews.php?restaurant=301&event=634,09/09/2011,DJ's Shortstop Bar & Grill - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=301,http://madisonfishfry.com/reviews.php?restaurant=301&event=635,09/09/2011,DJ's Shortstop Bar & Grill - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=301,http://madisonfishfry.com/reviews.php?restaurant=301&event=636,09/09/2011,DJ's Shortstop Bar & Grill - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=302,http://madisonfishfry.com/reviews.php?restaurant=302&event=639,09/23/2011,Eddie's Ale House
http://madisonfishfry.com/reviews.php?restaurant=303,http://madisonfishfry.com/reviews.php?restaurant=303&event=643,09/30/2011,Cranberry Creek
http://madisonfishfry.com/reviews.php?restaurant=304,http://madisonfishfry.com/reviews.php?restaurant=304&event=644,09/30/2011,Bayou - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=305,http://madisonfishfry.com/reviews.php?restaurant=305&event=646,10/07/2011,My Buddies - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=306,http://madisonfishfry.com/reviews.php?restaurant=306&event=648,10/14/2011,Rigby Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=307,http://madisonfishfry.com/reviews.php?restaurant=307&event=1049,12/18/2015,Klassik Tavern
http://madisonfishfry.com/reviews.php?restaurant=307,http://madisonfishfry.com/reviews.php?restaurant=307&event=650,10/21/2011,Klassik Tavern
http://madisonfishfry.com/reviews.php?restaurant=307,http://madisonfishfry.com/reviews.php?restaurant=307&event=651,10/21/2011,Klassik Tavern
http://madisonfishfry.com/reviews.php?restaurant=308,http://madisonfishfry.com/reviews.php?restaurant=308&event=1356,08/16/2019,Peg & Doc's Sports Bar and Grill
http://madisonfishfry.com/reviews.php?restaurant=308,http://madisonfishfry.com/reviews.php?restaurant=308&event=1218,12/01/2017,Peg & Doc's Sports Bar and Grill
http://madisonfishfry.com/reviews.php?restaurant=308,http://madisonfishfry.com/reviews.php?restaurant=308&event=1193,08/18/2017,Peg & Doc's Sports Bar and Grill
http://madisonfishfry.com/reviews.php?restaurant=308,http://madisonfishfry.com/reviews.php?restaurant=308&event=1078,05/20/2016,Peg & Doc's Sports Bar and Grill
http://madisonfishfry.com/reviews.php?restaurant=308,http://madisonfishfry.com/reviews.php?restaurant=308&event=1016,07/17/2015,Peg & Doc's Sports Bar and Grill
http://madisonfishfry.com/reviews.php?restaurant=308,http://madisonfishfry.com/reviews.php?restaurant=308&event=922,06/27/2014,Peg & Doc's Sports Bar and Grill
http://madisonfishfry.com/reviews.php?restaurant=308,http://madisonfishfry.com/reviews.php?restaurant=308&event=685,02/24/2012,Peg & Doc's Sports Bar and Grill
http://madisonfishfry.com/reviews.php?restaurant=308,http://madisonfishfry.com/reviews.php?restaurant=308&event=656,11/11/2011,Peg & Doc's Sports Bar and Grill
http://madisonfishfry.com/reviews.php?restaurant=308,http://madisonfishfry.com/reviews.php?restaurant=308&event=649,10/21/2011,Peg & Doc's Sports Bar and Grill
http://madisonfishfry.com/reviews.php?restaurant=309,http://madisonfishfry.com/reviews.php?restaurant=309&event=654,11/04/2011,Madison's
http://madisonfishfry.com/reviews.php?restaurant=309,http://madisonfishfry.com/reviews.php?restaurant=309&event=655,11/04/2011,Madison's
http://madisonfishfry.com/reviews.php?restaurant=31,http://madisonfishfry.com/reviews.php?restaurant=31&event=1323,03/08/2019,Nitty Gritty - Downtown
http://madisonfishfry.com/reviews.php?restaurant=31,http://madisonfishfry.com/reviews.php?restaurant=31&event=537,10/22/2010,Nitty Gritty - Downtown
http://madisonfishfry.com/reviews.php?restaurant=310,http://madisonfishfry.com/reviews.php?restaurant=310&event=666,12/09/2011,Monte's Grill & Pub
http://madisonfishfry.com/reviews.php?restaurant=312,http://madisonfishfry.com/reviews.php?restaurant=312&event=736,09/14/2012,Tamarack II - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=312,http://madisonfishfry.com/reviews.php?restaurant=312&event=737,09/14/2012,Tamarack II - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=312,http://madisonfishfry.com/reviews.php?restaurant=312&event=677,01/27/2012,Tamarack II - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=313,http://madisonfishfry.com/reviews.php?restaurant=313&event=1310,12/21/2018,Stalzy's Deli
http://madisonfishfry.com/reviews.php?restaurant=313,http://madisonfishfry.com/reviews.php?restaurant=313&event=1187,08/04/2017,Stalzy's Deli
http://madisonfishfry.com/reviews.php?restaurant=313,http://madisonfishfry.com/reviews.php?restaurant=313&event=1064,03/11/2016,Stalzy's Deli
http://madisonfishfry.com/reviews.php?restaurant=313,http://madisonfishfry.com/reviews.php?restaurant=313&event=1036,10/09/2015,Stalzy's Deli
http://madisonfishfry.com/reviews.php?restaurant=313,http://madisonfishfry.com/reviews.php?restaurant=313&event=957,11/14/2014,Stalzy's Deli
http://madisonfishfry.com/reviews.php?restaurant=313,http://madisonfishfry.com/reviews.php?restaurant=313&event=879,01/24/2014,Stalzy's Deli
http://madisonfishfry.com/reviews.php?restaurant=313,http://madisonfishfry.com/reviews.php?restaurant=313&event=873,01/03/2014,Stalzy's Deli
http://madisonfishfry.com/reviews.php?restaurant=313,http://madisonfishfry.com/reviews.php?restaurant=313&event=776,01/25/2013,Stalzy's Deli
http://madisonfishfry.com/reviews.php?restaurant=313,http://madisonfishfry.com/reviews.php?restaurant=313&event=746,10/12/2012,Stalzy's Deli
http://madisonfishfry.com/reviews.php?restaurant=313,http://madisonfishfry.com/reviews.php?restaurant=313&event=678,01/27/2012,Stalzy's Deli
http://madisonfishfry.com/reviews.php?restaurant=314,http://madisonfishfry.com/reviews.php?restaurant=314&event=772,01/11/2013,Melly Mell's Dining & Catering - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=314,http://madisonfishfry.com/reviews.php?restaurant=314&event=679,02/03/2012,Melly Mell's Dining & Catering - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=314,http://madisonfishfry.com/reviews.php?restaurant=314&event=680,02/03/2012,Melly Mell's Dining & Catering - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=315,http://madisonfishfry.com/reviews.php?restaurant=315&event=1005,05/29/2015,Craftsman Table & Tap
http://madisonfishfry.com/reviews.php?restaurant=315,http://madisonfishfry.com/reviews.php?restaurant=315&event=781,02/09/2013,Craftsman Table & Tap
http://madisonfishfry.com/reviews.php?restaurant=315,http://madisonfishfry.com/reviews.php?restaurant=315&event=681,02/03/2012,Craftsman Table & Tap
http://madisonfishfry.com/reviews.php?restaurant=316,http://madisonfishfry.com/reviews.php?restaurant=316&event=683,02/10/2012,Ironworks Cafe at the Goodman Center - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=317,http://madisonfishfry.com/reviews.php?restaurant=317&event=903,04/11/2014,Koffee Kup
http://madisonfishfry.com/reviews.php?restaurant=317,http://madisonfishfry.com/reviews.php?restaurant=317&event=882,02/07/2014,Koffee Kup
http://madisonfishfry.com/reviews.php?restaurant=317,http://madisonfishfry.com/reviews.php?restaurant=317&event=688,03/09/2012,Koffee Kup
http://madisonfishfry.com/reviews.php?restaurant=318,http://madisonfishfry.com/reviews.php?restaurant=318&event=689,03/09/2012,Houghtons' Fine Food-Cocktails
http://madisonfishfry.com/reviews.php?restaurant=319,http://madisonfishfry.com/reviews.php?restaurant=319&event=1317,02/01/2019,Prairie Lanes
http://madisonfishfry.com/reviews.php?restaurant=319,http://madisonfishfry.com/reviews.php?restaurant=319&event=692,03/23/2012,Prairie Lanes
http://madisonfishfry.com/reviews.php?restaurant=32,http://madisonfishfry.com/reviews.php?restaurant=32&event=845,09/27/2013,Crandall's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=32,http://madisonfishfry.com/reviews.php?restaurant=32&event=846,09/27/2013,Crandall's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=32,http://madisonfishfry.com/reviews.php?restaurant=32&event=48,10/27/2006,Crandall's - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=320,http://madisonfishfry.com/reviews.php?restaurant=320&event=693,03/30/2012,Saint Maria Goretti Catholic Parish
http://madisonfishfry.com/reviews.php?restaurant=321,http://madisonfishfry.com/reviews.php?restaurant=321&event=1167,05/17/2017,Ian's Pizza
http://madisonfishfry.com/reviews.php?restaurant=321,http://madisonfishfry.com/reviews.php?restaurant=321&event=694,03/28/2012,Ian's Pizza
http://madisonfishfry.com/reviews.php?restaurant=322,http://madisonfishfry.com/reviews.php?restaurant=322&event=696,04/06/2012,Lazy Oaf Lounge
http://madisonfishfry.com/reviews.php?restaurant=324,http://madisonfishfry.com/reviews.php?restaurant=324&event=814,06/07/2013,Fountain - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=324,http://madisonfishfry.com/reviews.php?restaurant=324&event=703,04/27/2012,Fountain - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=325,http://madisonfishfry.com/reviews.php?restaurant=325&event=704,05/04/2012,Saint Michael Catholic Church
http://madisonfishfry.com/reviews.php?restaurant=326,http://madisonfishfry.com/reviews.php?restaurant=326&event=705,05/11/2012,American Legion Post 360
http://madisonfishfry.com/reviews.php?restaurant=327,http://madisonfishfry.com/reviews.php?restaurant=327&event=707,05/25/2012,Moe's Tavern and Grill - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=328,http://madisonfishfry.com/reviews.php?restaurant=328&event=709,06/01/2012,Seven Seas Restaurant 
http://madisonfishfry.com/reviews.php?restaurant=329,http://madisonfishfry.com/reviews.php?restaurant=329&event=713,06/15/2012,Cornerstone Pub
http://madisonfishfry.com/reviews.php?restaurant=33,http://madisonfishfry.com/reviews.php?restaurant=33&event=242,12/09/2005,Morgan's
http://madisonfishfry.com/reviews.php?restaurant=330,http://madisonfishfry.com/reviews.php?restaurant=330&event=1347,06/14/2019,Sister Bay Bowl
http://madisonfishfry.com/reviews.php?restaurant=330,http://madisonfishfry.com/reviews.php?restaurant=330&event=714,06/15/2012,Sister Bay Bowl
http://madisonfishfry.com/reviews.php?restaurant=331,http://madisonfishfry.com/reviews.php?restaurant=331&event=720,07/13/2012,Copps
http://madisonfishfry.com/reviews.php?restaurant=332,http://madisonfishfry.com/reviews.php?restaurant=332&event=721,07/13/2012,Roost Pub & Grill - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=333,http://madisonfishfry.com/reviews.php?restaurant=333&event=1076,05/06/2016,Free House Pub & Grill
http://madisonfishfry.com/reviews.php?restaurant=333,http://madisonfishfry.com/reviews.php?restaurant=333&event=724,08/03/2012,Free House Pub & Grill
http://madisonfishfry.com/reviews.php?restaurant=334,http://madisonfishfry.com/reviews.php?restaurant=334&event=728,08/24/2012,Popeye's on Lake Geneva
http://madisonfishfry.com/reviews.php?restaurant=335,http://madisonfishfry.com/reviews.php?restaurant=335&event=729,08/31/2012,Hy-Vee
http://madisonfishfry.com/reviews.php?restaurant=335,http://madisonfishfry.com/reviews.php?restaurant=335&event=730,08/31/2012,Hy-Vee
http://madisonfishfry.com/reviews.php?restaurant=336,http://madisonfishfry.com/reviews.php?restaurant=336&event=1245,03/23/2018,Duck Pond @ Warner Park
http://madisonfishfry.com/reviews.php?restaurant=336,http://madisonfishfry.com/reviews.php?restaurant=336&event=1246,03/23/2018,Duck Pond @ Warner Park
http://madisonfishfry.com/reviews.php?restaurant=336,http://madisonfishfry.com/reviews.php?restaurant=336&event=732,08/10/2012,Duck Pond @ Warner Park
http://madisonfishfry.com/reviews.php?restaurant=337,http://madisonfishfry.com/reviews.php?restaurant=337&event=748,10/19/2012,Villa Inn - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=338,http://madisonfishfry.com/reviews.php?restaurant=338&event=750,10/26/2012,Dolphin's Bar & Grill - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=339,http://madisonfishfry.com/reviews.php?restaurant=339&event=757,11/16/2012,Paoli Pub & Grill
http://madisonfishfry.com/reviews.php?restaurant=34,http://madisonfishfry.com/reviews.php?restaurant=34&event=62,08/25/2006,Avanti
http://madisonfishfry.com/reviews.php?restaurant=340,http://madisonfishfry.com/reviews.php?restaurant=340&event=760,11/30/2012,Roast Public House
http://madisonfishfry.com/reviews.php?restaurant=341,http://madisonfishfry.com/reviews.php?restaurant=341&event=762,12/07/2012,Country Place Cafe - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=342,http://madisonfishfry.com/reviews.php?restaurant=342&event=1256,04/27/2018,5100 - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=342,http://madisonfishfry.com/reviews.php?restaurant=342&event=778,02/01/2013,5100 - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=342,http://madisonfishfry.com/reviews.php?restaurant=342&event=779,02/01/2013,5100 - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=342,http://madisonfishfry.com/reviews.php?restaurant=342&event=763,12/14/2012,5100 - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=343,http://madisonfishfry.com/reviews.php?restaurant=343&event=869,12/20/2013,Bunky's Deli - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=343,http://madisonfishfry.com/reviews.php?restaurant=343&event=867,12/13/2013,Bunky's Deli - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=343,http://madisonfishfry.com/reviews.php?restaurant=343&event=766,12/21/2012,Bunky's Deli - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=344,http://madisonfishfry.com/reviews.php?restaurant=344&event=773,01/11/2013,Lucky's Bar & Grille - Waunakee - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=346,http://madisonfishfry.com/reviews.php?restaurant=346&event=777,02/01/2013,Crapp's Tap - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=347,http://madisonfishfry.com/reviews.php?restaurant=347&event=1142,02/24/2017,Tempest Oyster Bar
http://madisonfishfry.com/reviews.php?restaurant=347,http://madisonfishfry.com/reviews.php?restaurant=347&event=850,10/11/2013,Tempest Oyster Bar
http://madisonfishfry.com/reviews.php?restaurant=347,http://madisonfishfry.com/reviews.php?restaurant=347&event=808,05/10/2013,Tempest Oyster Bar
http://madisonfishfry.com/reviews.php?restaurant=347,http://madisonfishfry.com/reviews.php?restaurant=347&event=785,02/22/2013,Tempest Oyster Bar
http://madisonfishfry.com/reviews.php?restaurant=348,http://madisonfishfry.com/reviews.php?restaurant=348&event=786,03/01/2013,Country Cafe
http://madisonfishfry.com/reviews.php?restaurant=349,http://madisonfishfry.com/reviews.php?restaurant=349&event=1314,01/11/2019,Gates & Brovi
http://madisonfishfry.com/reviews.php?restaurant=349,http://madisonfishfry.com/reviews.php?restaurant=349&event=929,08/01/2014,Gates & Brovi
http://madisonfishfry.com/reviews.php?restaurant=349,http://madisonfishfry.com/reviews.php?restaurant=349&event=865,11/29/2013,Gates & Brovi
http://madisonfishfry.com/reviews.php?restaurant=349,http://madisonfishfry.com/reviews.php?restaurant=349&event=852,10/18/2013,Gates & Brovi
http://madisonfishfry.com/reviews.php?restaurant=349,http://madisonfishfry.com/reviews.php?restaurant=349&event=789,03/08/2013,Gates & Brovi
http://madisonfishfry.com/reviews.php?restaurant=35,http://madisonfishfry.com/reviews.php?restaurant=35&event=81,04/21/2006,Tallard's Station - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=35,http://madisonfishfry.com/reviews.php?restaurant=35&event=74,02/02/2006,Tallard's Station - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=350,http://madisonfishfry.com/reviews.php?restaurant=350&event=796,04/05/2013,Willie's Wet Spot - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=351,http://madisonfishfry.com/reviews.php?restaurant=351&event=854,10/25/2013,Banushi's Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=351,http://madisonfishfry.com/reviews.php?restaurant=351&event=798,04/12/2013,Banushi's Bar & Grill
http://madisonfishfry.com/reviews.php?restaurant=352,http://madisonfishfry.com/reviews.php?restaurant=352&event=801,04/26/2013,DeBroux's on Lake Monona - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=352,http://madisonfishfry.com/reviews.php?restaurant=352&event=802,04/26/2013,DeBroux's on Lake Monona - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=353,http://madisonfishfry.com/reviews.php?restaurant=353&event=809,05/17/2013,Texas Roadhouse
http://madisonfishfry.com/reviews.php?restaurant=354,http://madisonfishfry.com/reviews.php?restaurant=354&event=811,05/24/2013,Merchant
http://madisonfishfry.com/reviews.php?restaurant=356,http://madisonfishfry.com/reviews.php?restaurant=356&event=1179,06/30/2017,Stolley's Hogg Alley
http://madisonfishfry.com/reviews.php?restaurant=356,http://madisonfishfry.com/reviews.php?restaurant=356&event=1009,06/12/2015,Stolley's Hogg Alley
http://madisonfishfry.com/reviews.php?restaurant=356,http://madisonfishfry.com/reviews.php?restaurant=356&event=1010,06/12/2015,Stolley's Hogg Alley
http://madisonfishfry.com/reviews.php?restaurant=356,http://madisonfishfry.com/reviews.php?restaurant=356&event=920,06/20/2014,Stolley's Hogg Alley
http://madisonfishfry.com/reviews.php?restaurant=356,http://madisonfishfry.com/reviews.php?restaurant=356&event=921,06/20/2014,Stolley's Hogg Alley
http://madisonfishfry.com/reviews.php?restaurant=356,http://madisonfishfry.com/reviews.php?restaurant=356&event=821,07/05/2013,Stolley's Hogg Alley
http://madisonfishfry.com/reviews.php?restaurant=356,http://madisonfishfry.com/reviews.php?restaurant=356&event=815,06/14/2013,Stolley's Hogg Alley
http://madisonfishfry.com/reviews.php?restaurant=357,http://madisonfishfry.com/reviews.php?restaurant=357&event=819,06/28/2013,Saj's on Main - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=1164,05/12/2017,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=1165,05/12/2017,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=1152,04/14/2017,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=1153,04/14/2017,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=1072,04/22/2016,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=1017,07/17/2015,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=981,02/27/2015,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=982,02/27/2015,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=932,08/15/2014,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=933,08/15/2014,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=902,04/11/2014,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=862,11/22/2013,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=860,11/15/2013,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=358,http://madisonfishfry.com/reviews.php?restaurant=358&event=820,07/05/2013,Crawfish Junction
http://madisonfishfry.com/reviews.php?restaurant=359,http://madisonfishfry.com/reviews.php?restaurant=359&event=939,09/05/2014,Mason's on Main - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=359,http://madisonfishfry.com/reviews.php?restaurant=359&event=940,09/05/2014,Mason's on Main - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=359,http://madisonfishfry.com/reviews.php?restaurant=359&event=941,09/05/2014,Mason's on Main - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=359,http://madisonfishfry.com/reviews.php?restaurant=359&event=828,07/30/2013,Mason's on Main - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=359,http://madisonfishfry.com/reviews.php?restaurant=359&event=823,07/12/2013,Mason's on Main - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=36,http://madisonfishfry.com/reviews.php?restaurant=36&event=407,07/17/2009,Babe's Grill & Bar
http://madisonfishfry.com/reviews.php?restaurant=36,http://madisonfishfry.com/reviews.php?restaurant=36&event=408,07/17/2009,Babe's Grill & Bar
http://madisonfishfry.com/reviews.php?restaurant=36,http://madisonfishfry.com/reviews.php?restaurant=36&event=9,02/24/2007,Babe's Grill & Bar
http://madisonfishfry.com/reviews.php?restaurant=360,http://madisonfishfry.com/reviews.php?restaurant=360&event=826,07/26/2013,Brat und Brau - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=361,http://madisonfishfry.com/reviews.php?restaurant=361&event=858,11/08/2013,Tap Room at Hawks Landing - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=361,http://madisonfishfry.com/reviews.php?restaurant=361&event=827,07/26/2013,Tap Room at Hawks Landing - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=362,http://madisonfishfry.com/reviews.php?restaurant=362&event=831,08/09/2013,DeForest Family Restaurant
http://madisonfishfry.com/reviews.php?restaurant=363,http://madisonfishfry.com/reviews.php?restaurant=363&event=1013,07/03/2015,Friendly Tavern
http://madisonfishfry.com/reviews.php?restaurant=363,http://madisonfishfry.com/reviews.php?restaurant=363&event=833,08/16/2013,Friendly Tavern
http://madisonfishfry.com/reviews.php?restaurant=364,http://madisonfishfry.com/reviews.php?restaurant=364&event=835,08/23/2013,Daisy Cafe & Cupcakery
http://madisonfishfry.com/reviews.php?restaurant=365,http://madisonfishfry.com/reviews.php?restaurant=365&event=841,09/13/2013,Marcine's
http://madisonfishfry.com/reviews.php?restaurant=366,http://madisonfishfry.com/reviews.php?restaurant=366&event=863,11/22/2013,Buck & Badger
http://madisonfishfry.com/reviews.php?restaurant=366,http://madisonfishfry.com/reviews.php?restaurant=366&event=843,09/20/2013,Buck & Badger
http://madisonfishfry.com/reviews.php?restaurant=367,http://madisonfishfry.com/reviews.php?restaurant=367&event=844,09/27/2013,Jim's Meat Market - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=368,http://madisonfishfry.com/reviews.php?restaurant=368&event=848,10/04/2013,Veranda Restaurant & Wine Bar - CLOSED
http://madisonfishfry.com/reviews.php?restaurant=369,http://madisonfishfry.com/reviews.php?restaurant=369&event=914,05/30/2014,Aztalan Inn
http://madisonfishfry.com/reviews.php?restaurant=369,http://madisonfishfry.com/reviews.php?restaurant=369&event=857,11/08/2013,Aztalan Inn
http://madisonfishfry.com/reviews.php?restaurant=369,http://madisonfishfry.com/reviews.php?restaurant=369&event=849,10/11/2013,Aztalan Inn
http://madisonfishfry.com/reviews.php?restaurant=37,http://madisonfishfry.com/reviews.php?restaurant=37&event=188,06/05/2007,Nau-ti-gal
http://madisonfishfry.com/reviews.php?restaurant=37,http://madisonfishfry.com/reviews.php?restaurant=37&event=177,04/29/2007,Nau-ti-gal
